バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
PENDUAL,TA・DA ☆ YO・SHI,EUROBEAT,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,The Least 100sec,PROGRESSIVE,Sasaki Hirofumi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,TIEFSEE,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa,6,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3489,1737,15,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-21 19:47
PENDUAL,TOXIC VIBRATION,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,Vulkan,GYPSYCORE,Hommarju,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,3023,1505,13,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-11-21 19:38
PENDUAL,We're so Happy (P*Light Remix) IIDX ver.,HAPPY HARDCORE,Remixed by P*Light,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,ZZ,INTELLIGENCE,D.J.Amuro,0,1,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,それは花火のような恋,Hi-歌謡コア,夏色バーニングラブ☆Prim,4,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3917,1941,35,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-17 00:32
PENDUAL,とろぴかる倶楽部,TROPICAL,HALFBY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,ぷろぐれっしぶ時空少女！うらしまたろ子ちゃん！,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,もっと！モット！ときめき feat. 松下,きらめきコア,シャイニング度胸兄弟,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,ドッキン☆サマーあばんちゅーる,ドタバタ☆夏休み,L.E.D.-G + Qrispy Joybox + ARM feat. ななひら,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,パ→ピ→プ→Yeah!,電波ソング,ヒゲドライバー join. shully & Nimo,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,ベィスドロップ・フリークス,A-STYLE DRUMSTEP,かめりあ feat. ななひら,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,2385,1137,111,19,EX HARD CLEAR,AAA,2023-01-10 21:05
PENDUAL,リリーゼと炎龍レーヴァテイン,OLDSTYLE GAMEMUSIC,黒猫ダンジョン,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3515,1745,25,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-11-21 19:41
PENDUAL,共鳴遊戯の華,ASTRAL DRUM & BASS,アイテール魔導士隊,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,十六夜セツナ,HYPER J-POP,Xceon feat.Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,千年ノ理,WORLD/ELECTRONICA,猫叉Master,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,12,4330,2148,34,0,FULLCOMBO CLEAR,AAA,2022-11-07 18:28
PENDUAL,取り残された美術(Arranged:HiZuMi),HYPER J-POP,幽閉サテライト feat. senya,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,夏色DIARY - L.E.D.-G STYLE MIX -,HAPPY SUMMER CORE,猫叉王子 feat.L.E.D.-G,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,妖隠し -あやかしかくし-,DRUM'N'WALTZ,DJ TOTTO feat.3L,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,少年は空を辿る,ムラクモ,Power Of Nature,6,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3391,1665,61,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-02-06 22:39
PENDUAL,恋は白帯、サンシロー,KANA-POP,星野奏子,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2022-10-19 13:34
PENDUAL,打打打打打打打打打打,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,時空トラベローグ,TIME TRIP JAZZ,SWING HOLIC feat. A～YA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,白露の風,想歌 風,Qrispy Joybox feat. 常盤ゆう,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,紅牡丹,J-CORE,DJ NAGAI feat. a☆ru,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,表裏一体！？怪盗いいんちょの悩み,Hi-FUNK BREAKS,◇◆噂の怪盗少女 ぷらずま★彡Prim◇◆,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3609,1794,21,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-04 17:44
PENDUAL,超青少年ノ為ノ超多幸ナ超古典的超舞曲,PIECED EUPHORIA,Project B-,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,ASSIST CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,2022-10-19 13:34
PENDUAL,鬼天,ASURA TEK CORE,兎々,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
PENDUAL,Ｘ↑Ｘ↓,新世紀進歩的羽扇子音楽,DJ TECHNORCH,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,199024club -Re:BounceKiller-,TECH BREAKBEATS,DJ Mass MAD Izm*,9,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,2371,1117,137,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-02-06 20:33
copula,Acid Pumper,HARD DANCE,ni-21,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,2488,1225,38,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-11-24 20:18
copula,Angelic Jelly,HAPPY で HARDCORE,t+pazolite,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,AO-1,DANCE EXPRESS,電龍,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Arcana,UPLIFTING TRANCE,Maozon,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Aublia,POST J-TRADITIONAL,onoken feat. ALIAKE,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2577,1279,19,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-14 20:16
copula,Battle Train -IIDX Edition-,HARD DANCE,Sota Fujimori,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,3317,1635,47,1,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-28 21:22
copula,Blue Spring Express,DREAM CORE,DJ Scratch & Bend,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3352,1637,78,3,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-05 18:28
copula,Central Station,FUTURE BASS,Recycle,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,chaos eater -IIDX edition-,HARD STEP,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,CODE:1 [revision1.0.1],TECHNO,HEXA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Daily Lunch Special,ラッキーハードコア,Lucky Vacuum,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Damage Per Second,CYBER DRUMSTEP,Maozon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2022-10-19 13:34
copula,Derelict Star feat. Ryu*,HARD DANCE,Remo-con,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Devil's Gear,MAINSTREAM HARDCORE,DJ Myosuke,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3529,1737,55,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-10 23:12
copula,DIAMOND CROSSING,HARD ELECTRIC POP,S-C-U vs L.E.D.,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,3106,1524,58,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-10-19 18:31
copula,do the thing feat. Kanae Asaba,EDM,MK,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Donkey Donk,DONK,Ryu☆,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Dynamite,HYBRID TWERK,USAO,5,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3866,1916,34,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-04 17:36
copula,Everlasting Last,J-DANCE POP,HHH×MM×ST,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Exchange Place,FUTURE JERSEY,Dirty Androids,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,GENERATE feat.綾倉盟,ELECTRONIC DANCE,Masayoshi Minoshima,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Glitch Nerds,GAMER'S ELECTRO/COMPLEXTRO,かめりあ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Go Faraway,TRAPSTYLE,DJ Noriken feat. Yukacco,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,GOBBLE,CANTERBURY&BEAT,Kimitaka Matsumae,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Godspeed,JOINT WORK,dj TAKA xxx 猫叉Master xxx L.E.D.,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3211,1584,43,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-28 17:24
copula,Grand Chariot,HARD ART CORE,xi,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3479,1705,69,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-04 18:26
copula,Highcharge Divolt,BEMANIZED DIGITAL ROCK,HuΣeR,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2816,1398,20,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-28 21:30
copula,Inner Spirit,HiTECH FULLON,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Journey,WORLD/ELECTRONICA,猫叉Master,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2022-10-19 13:34
copula,Konzert V,JUNGLE CLASSIC,Remo-con vs. dj TAKA,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3354,1647,60,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-05 17:48
copula,La dolce primavera,PRIMAVERA JAZZ WALTZ,OSTER project,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,M4K3 1T B0UNC3,HDM,kors k,5,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3044,1504,36,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-02-02 21:59
copula,Musik LoverZ,HARDSTYLE,RoughSketch,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,NANAIRO,METAL POPS,LIQU@。,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Nightmare before oversleep,SORROW STEP,猫叉Master,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,NO PLAY,---,12,2977,1478,21,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-21 20:09
copula,NINJA IS DEAD IIDX ver.,SHINOBI SPEED,P*Light,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,NO LIMIT -オレ達に限界は無い-,ONLY ONE DANCE MUSIC,SUPER STAR 満-MITSURU- vs. 伝説のダンサー マイク,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Nowhere,ELECTRO TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,NZM,END ROLL,The 4th,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3490,1714,62,17,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-10-19 16:10
copula,On the FM,RADIO SHOWCASE,C-Show,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Outbreak,FRENCHCORE,USAO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,POSSESSION,PSYCHIC FLASH,TAG underground,3,3,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,ASSIST CLEAR,---,12,2993,1476,41,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-10-24 19:20
copula,quick master (reform version),J-TEKNO,youhei shimizu,0,0,0,0,0,---,NO PLAY,---,1,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,refrain,TRANCE,dj TAKA feat.AiMEE,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,3676,1819,38,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-23 22:49
copula,Rock It,HARDCORE,Hommarju,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Routing,JAZZY-ELECTRO,かめりあ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,SEITEN NO TERIYAKI,CHAOTIC SPEEDCORE,Kobaryo,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Sephirot,TRANCE,SHIKI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,Set U Free feat. Kanae Asaba,HARD TRANCE,Y&Co.,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,SHELTER OF THE MIND,ROCKIN' DRUM&BASS,YURiCa/花たん,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,STARLiGHT,DANCE SPEED GOLD,星龍,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,STARLIGHT DANCEHALL,HAPPY EMOTION,P*Light,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,3377,1666,45,1,FULLCOMBO CLEAR,AAA,2022-11-26 18:53
copula,StrayedCatz,FANTASY,削除,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2908,1419,70,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-11-29 23:55
copula,Super Duper Racers,HARDCORE,kors k & Numb'n'dub,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
copula,SURVIVOR,GRAVITY POP,SOUND HOLIC Vs. ZYTOKINE feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 13:34
